round_epochs,val_loss,val_mse,val_mae,loss,mse,mae,lr,activation,batch_size,dropout,layer_1_node,layer_2_node,layer_3_node,learning_rate,losses,lr_reduce_rate
385,0.0019688685942027303,0.0019688685424625874,0.033334411680698395,0.0013846398753366458,0.0013846398,0.028242812,6.103516e-08,elu,32,0.0,100,50,50,0.01,mean_squared_error,0.5
249,0.0034411181178357867,0.0034411181695759296,0.04272228851914406,0.0024591536882023015,0.0024591538,0.037209738,1e-19,relu,64,0.0,50,300,200,0.01,mean_squared_error,0.01
223,0.0017206775438454417,0.0017206775955855846,0.030498947948217392,0.000901738209091417,0.0009017382,0.022274662,1e-15,elu,16,0.0,50,400,300,0.001,mean_squared_error,0.01
292,0.0017821034675257073,0.0017821035580709577,0.031947772949934006,0.0014061854461010696,0.0014061853,0.028308678,1.0000001e-24,relu,64,0.0,200,50,200,0.1,mean_squared_error,0.001
362,0.002342822728678584,0.002342822728678584,0.03660086542367935,0.002089820480890967,0.0020898206,0.03467113,5.9049e-09,elu,128,0.0,300,100,50,0.01,mean_squared_error,0.3
265,0.0010963757522404194,0.0010963757522404194,0.02424512431025505,0.0005233814677196726,0.0005233814,0.016438084,6.561e-08,relu,32,0.0,300,200,200,0.1,mean_squared_error,0.3
234,0.0024643921707239416,0.0024643922224640846,0.036551132798194885,0.0016905273690912583,0.0016905273,0.030350974,1.0000001e-10,relu,64,0.0,50,300,400,0.1,mean_squared_error,0.1
324,0.0024972626318534217,0.002497262554243207,0.03772357851266861,0.0018920756026382943,0.0018920755,0.03312229,4.882813e-07,elu,64,0.0,50,300,100,0.01,mean_squared_error,0.5
229,0.0014593407201270263,0.0014593407977372408,0.028448117896914482,0.0006301236461131396,0.00063012366,0.018440338,2.1870001e-07,relu,16,0.0,50,50,300,0.01,mean_squared_error,0.3
195,0.00241663565652238,0.0024166356306523085,0.03733661398291588,0.0020503107446747776,0.0020503106,0.034937833,1e-15,elu,64,0.0,300,100,300,0.1,mean_squared_error,0.001
231,0.0025716831183267962,0.002571683144196868,0.03816613927483559,0.0019156279947573893,0.0019156283,0.03278783,1e-19,relu,64,0.0,300,200,400,0.0001,mean_squared_error,0.01
314,0.002675887430086732,0.002675887430086732,0.038392215967178345,0.0020606192786281354,0.0020606192,0.033887077,1.9683e-08,relu,128,0.0,200,300,300,0.001,mean_squared_error,0.3
244,0.0014408598912672864,0.0014408598653972149,0.028255853801965714,0.0008902647162604833,0.0008902649,0.022118868,1.0000001e-10,relu,32,0.0,100,100,50,0.01,mean_squared_error,0.1
231,0.0011721620103344321,0.0011721620103344321,0.02473405748605728,0.0005606910244835906,0.000560691,0.017751016,1.0000001e-21,relu,16,0.0,100,300,300,0.01,mean_squared_error,0.001
216,0.0013146820581621593,0.0013146819546818733,0.026844365522265434,0.0006140763695479438,0.0006140762,0.018346718,1.0000001e-09,elu,16,0.0,200,400,400,0.1,mean_squared_error,0.1
265,0.0013939761168633897,0.001393976155668497,0.0274139866232872,0.000952425650741638,0.0009524255,0.023744473,1.0000001e-24,elu,16,0.0,100,400,300,0.01,mean_squared_error,0.001
365,0.002751623746007681,0.002751623746007681,0.03982990235090256,0.002167584270824942,0.0021675844,0.034786154,2.4414064e-07,relu,128,0.0,200,100,100,0.1,mean_squared_error,0.5
239,0.0016910907967636983,0.0016910908743739128,0.030173344537615776,0.0008336727794280096,0.0008336728,0.021304801,1.0000001e-24,relu,16,0.0,50,100,400,0.0001,mean_squared_error,0.001
311,0.002402378142707878,0.00240237801335752,0.036693647503852844,0.0017272833074429262,0.0017272834,0.030998569,1.9683e-08,relu,64,0.0,50,50,300,0.001,mean_squared_error,0.3
257,0.0035337507724761963,0.0035337507724761963,0.04595537483692169,0.0030880119315003307,0.0030880119,0.04254685,1e-19,elu,128,0.0,100,200,50,0.0001,mean_squared_error,0.01
270,0.0034433507826179266,0.0034433507826179266,0.04409756883978844,0.0026439590951880423,0.0026439591,0.038762018,1e-18,relu,128,0.0,50,50,300,0.01,mean_squared_error,0.001
491,0.0023107388988137245,0.0023107388988137245,0.036262497305870056,0.0019408280930751673,0.001940828,0.033238303,3.8146974e-09,elu,128,0.0,300,100,200,0.001,mean_squared_error,0.5
250,0.001772512448951602,0.0017725125653669238,0.03073444589972496,0.0006707961547023086,0.0006707961,0.019163083,1.0000001e-24,relu,16,0.0,50,400,200,0.001,mean_squared_error,0.001
210,0.0022096313122246,0.002209631260484457,0.03517477214336395,0.0019380283560835963,0.0019380281,0.0332241,1.0000001e-10,elu,64,0.0,400,100,100,0.01,mean_squared_error,0.1
267,0.0023686831765290764,0.0023686832282692194,0.03691337630152702,0.0019201578512915477,0.0019201577,0.033134326,1.0000001e-10,elu,64,0.0,50,300,50,0.0001,mean_squared_error,0.1
246,0.0013769037193722194,0.0013769037323072553,0.02768860012292862,0.0007985055363574573,0.0007985055,0.020680936,1.0000001e-09,relu,32,0.0,100,300,100,0.1,mean_squared_error,0.1
290,0.003108446253463626,0.003108446253463626,0.04194359853863716,0.0025527099498498292,0.00255271,0.03818201,6.561e-08,elu,128,0.0,50,100,200,0.001,mean_squared_error,0.3
261,0.0009525603058540986,0.0009525603381916881,0.02310984581708908,0.0005184513676024515,0.0005184514,0.01719804,1.0000001e-24,relu,16,0.0,300,100,200,0.01,mean_squared_error,0.001
214,0.0033452126663178205,0.0033452126663178205,0.0432109460234642,0.0028496042511939445,0.002849604,0.040384717,1e-15,relu,128,0.0,300,200,50,0.1,mean_squared_error,0.01
229,0.0016884918893790906,0.0016884919023141265,0.029893189668655396,0.0009143700389078357,0.0009143702,0.022113517,1.0000001e-09,relu,32,0.0,50,200,400,0.0001,mean_squared_error,0.1
256,0.003021892858669162,0.003021892858669162,0.04219815880060196,0.002837647508388832,0.0028376475,0.04154938,1e-18,elu,128,0.0,200,50,400,0.1,mean_squared_error,0.001
275,0.0020164059371583993,0.0020164058078080416,0.03461184725165367,0.0013257783106484704,0.0013257784,0.027571492,1e-19,elu,32,0.0,50,200,400,0.01,mean_squared_error,0.01
228,0.0018722405657172203,0.0018722406821325421,0.03237472102046013,0.000988378055680926,0.0009883781,0.023340156,1.0000001e-09,relu,32,0.0,50,200,300,0.1,mean_squared_error,0.1
318,0.003203451866284013,0.003203451866284013,0.04238107427954674,0.0026168354189986614,0.0026168353,0.038442425,1.7714701e-09,elu,128,0.0,50,300,300,0.001,mean_squared_error,0.3
